id,shares
5200,1818
5201,1292
5202,1695
5203,262
5204,342
5205,1302
5206,256
5207,2358
5208,946
5209,1662
5210,1871
5211,43
5212,2215
5213,574
5214,1745
5215,1902
5216,1815
5217,2119
5218,1539
5219,2202
5220,1468
5221,1996
5222,1207
5223,874
5224,2072
5225,2070
5226,2353
5227,232
5228,1245
5229,2255
5230,1207
5231,591
5232,16
5233,1930
5234,145
5235,2193
5236,1060
5237,177
5238,1771
5239,506
5240,1572
5241,730
5242,1825
5243,368
5244,573
5245,126
5246,2222
5247,1184
5248,962
5249,1034
5250,1843
5251,223
5252,676
5253,947
5254,1369
5255,2171
5256,1210
5257,189
5258,9
5259,627
5260,1417
5261,2057
5262,2045
5263,2287
5264,1402
5265,33
5266,927
5267,845
5268,2323
5269,2265
5270,1985
5271,2067
5272,432
5273,918
5274,1959
5275,444
5276,1147
5277,1503
5278,285
5279,1818
5280,413
5281,1259
5282,2385
5283,1769
5284,444
5285,2020
5286,540
5287,1301
5288,1604
5289,604
5290,204
5291,1684
5292,350
5293,1076
5294,2362
5295,547
5296,569
5297,947
5298,1006
5299,2319
5300,864
5301,709
5302,935
5303,2195
5304,2139
5305,1096
5306,1387
5307,29
5308,1548
5309,1725
5310,961
5311,1680
5312,1669
5313,927
5314,1202
5315,849
5316,1207
5317,1429
5318,2108
5319,2074
5320,667
5321,832
5322,1550
5323,1979
5324,527
5325,2090
5326,1329
5327,1268
5328,308
5329,2041
5330,376
5331,518
5332,1578
5333,326
5334,926
5335,1716
5336,735
5337,1980
5338,172
5339,1713
5340,15
5341,562
5342,689
5343,1638
5344,2230
5345,210
5346,353
5347,608
5348,177
5349,1413
5350,2165
5351,1053
5352,462
5353,694
5354,449
5355,538
5356,368
5357,2101
5358,197
5359,484
5360,99
5361,1792
5362,583
5363,1197
5364,1196
5365,2153
5366,1064
5367,382
5368,834
5369,1970
5370,871
5371,2031
5372,833
5373,1981
5374,612
5375,18
5376,552
5377,628
5378,244
5379,1226
5380,2329
5381,148
5382,515
5383,74
5384,2122
5385,1724
5386,298
5387,585
5388,576
5389,1964
5390,642
5391,1926
5392,1205
5393,1481
5394,1735
5395,2115
5396,260
5397,199
5398,1858
5399,1566
5400,2267
5401,680
5402,2062
5403,1319
5404,1140
5405,56
5406,2216
5407,1470
5408,624
5409,1469
5410,1362
5411,983
5412,1656
5413,2385
5414,2164
5415,1713
5416,2104
5417,2049
5418,1507
5419,2335
5420,1518
5421,1320
5422,906
5423,696
5424,37
5425,311
5426,1136
5427,2042
5428,650
5429,1313
5430,1231
5431,1012
5432,1841
5433,641
5434,1008
5435,2118
5436,2048
5437,22
5438,2238
5439,630
5440,1677
5441,1415
5442,913
5443,1285
5444,885
5445,221
5446,40
5447,2006
5448,1308
5449,359
5450,365
5451,263
5452,1440
5453,1062
5454,360
5455,867
5456,748
5457,1451
5458,5
5459,1325
5460,992
5461,713
5462,1793
5463,1155
5464,1680
5465,859
5466,608
5467,627
5468,754
5469,1993
5470,172
5471,37
5472,2060
5473,2177
5474,2059
5475,1294
5476,1770
5477,2251
5478,143
5479,698
5480,899
5481,2162
5482,711
5483,1872
5484,94
5485,2230
5486,1778
5487,1533
5488,1331
5489,2107
5490,287
5491,1543
5492,232
5493,2398
5494,2099
5495,1689
5496,291
5497,301
5498,1979
5499,1180
5500,1297
5501,1966
5502,2387
5503,1161
5504,332
5505,1087
5506,2352
5507,938
5508,1623
5509,763
5510,2019
5511,1865
5512,701
5513,1419
5514,1874
5515,2184
5516,219
5517,1441
5518,253
5519,1237
5520,2399
5521,1327
5522,419
5523,2085
5524,143
5525,2336
5526,1612
5527,470
5528,2211
5529,2263
5530,1982
5531,477
5532,159
5533,1910
5534,1393
5535,328
5536,990
5537,1558
5538,1605
5539,2152
5540,1796
5541,578
5542,999
5543,2204
5544,1748
5545,1397
5546,1212
5547,591
5548,1382
5549,79
5550,79
5551,1965
5552,1637
5553,420
5554,325
5555,1291
5556,245
5557,2003
5558,624
5559,2303
5560,849
5561,857
5562,1945
5563,268
5564,1937
5565,1799
5566,980
5567,75
5568,1871
5569,322
5570,721
5571,1457
5572,1434
5573,212
5574,1602
5575,1657
5576,657
5577,723
5578,207
5579,1158
5580,2098
5581,1928
5582,908
5583,747
5584,953
5585,1987
5586,940
5587,1334
5588,212
5589,189
5590,1891
5591,554
5592,1902
5593,1473
5594,1100
5595,1230
5596,105
5597,971
5598,17
5599,874
5600,759
5601,307
5602,1258
5603,2381
5604,1132
5605,1475
5606,45
5607,813
5608,1135
5609,1596
5610,1907
5611,1955
5612,83
5613,488
5614,1407
5615,1264
5616,774
5617,1455
5618,380
5619,1809
5620,548
5621,1172
5622,278
5623,21
5624,1710
5625,859
5626,544
5627,650
5628,2077
5629,1775
5630,188
5631,619
5632,1200
5633,1403
5634,117
5635,1252
5636,1005
5637,1186
5638,102
5639,1315
5640,683
5641,792
5642,1292
5643,329
5644,1892
5645,1773
5646,564
5647,391
5648,692
5649,1571
5650,2192
5651,888
5652,515
5653,397
5654,694
5655,1529
5656,593
5657,2091
5658,50
5659,1310
5660,700
5661,613
5662,421
5663,448
5664,1337
5665,77
5666,1647
5667,492
5668,1326
5669,1841
5670,1319
5671,1613
5672,2020
5673,1263
5674,1638
5675,1933
5676,629
5677,530
5678,904
5679,138
5680,292
5681,1076
5682,1404
5683,252
5684,2249
5685,2019
5686,1713
5687,1259
5688,830
5689,1794
5690,441
5691,1919
5692,1373
5693,235
5694,1386
5695,1325
5696,865
5697,612
5698,1879
5699,2371
5700,1248
5701,905
5702,1266
5703,1840
5704,2036
5705,1519
5706,2093
5707,2316
5708,1883
5709,953
5710,1309
5711,1468
5712,777
5713,382
5714,268
5715,895
5716,388
5717,1600
5718,1502
5719,100
5720,1268
5721,1061
5722,736
5723,897
5724,244
5725,3
5726,62
5727,1433
5728,1594
5729,1062
5730,211
5731,1739
5732,1046
5733,506
5734,513
5735,1333
5736,1595
5737,770
5738,1499
5739,972
5740,2132
5741,2157
5742,967
5743,695
5744,1279
5745,1475
5746,2002
5747,1781
5748,1604
5749,2047
5750,493
5751,101
5752,1301
5753,1169
5754,404
5755,1330
5756,711
5757,1750
5758,219
5759,965
5760,829
5761,1264
5762,429
5763,1602
5764,117
5765,258
5766,545
5767,1634
5768,2095
5769,2255
5770,2018
5771,1662
5772,156
5773,1811
5774,159
5775,1356
5776,171
5777,281
5778,1496
5779,2296
5780,2173
5781,471
5782,1521
5783,156
5784,2216
5785,361
5786,1463
5787,358
5788,2350
5789,1439
5790,1628
5791,922
5792,1291
5793,2355
5794,1374
5795,865
5796,866
5797,1139
5798,289
5799,27
5800,459
5801,2225
5802,1244
5803,1345
5804,40
5805,1000
5806,1353
5807,1382
5808,950
5809,387
5810,1163
5811,964
5812,210
5813,206
5814,1380
5815,1352
5816,1371
5817,904
5818,1755
5819,1786
5820,854
5821,991
5822,775
5823,1671
5824,1642
5825,1962
5826,149
5827,2056
5828,645
5829,2047
5830,77
5831,1714
5832,615
5833,1360
5834,630
5835,2085
5836,836
5837,1154
5838,1544
5839,863
5840,1492
5841,623
5842,1417
5843,1315
5844,1708
5845,2038
5846,2241
5847,246
5848,1046
5849,1097
5850,1773
5851,1747
5852,2136
5853,347
5854,105
5855,1593
5856,2100
5857,1953
5858,1212
5859,1407
5860,484
5861,1086
5862,575
5863,644
5864,538
5865,1480
5866,1315
5867,857
5868,1487
5869,733
5870,990
5871,2335
5872,845
5873,1669
5874,1542
5875,297
5876,2359
5877,1083
5878,1059
5879,1665
5880,120
5881,2196
5882,837
5883,2308
5884,1974
5885,1228
5886,2144
5887,1775
5888,1853
5889,1012
5890,877
5891,119
5892,2345
5893,1240
5894,1744
5895,2373
5896,1377
5897,1251
5898,2086
5899,1141
5900,702
5901,1077
5902,31
5903,1592
5904,258
5905,64
5906,1640
5907,497
5908,399
5909,60
5910,1923
5911,1365
5912,1270
5913,1177
5914,1426
5915,1740
5916,1467
5917,1353
5918,1058
5919,638
5920,1313
5921,1473
5922,1293
5923,1965
5924,240
5925,658
5926,1731
5927,606
5928,1492
5929,1150
5930,685
5931,2052
5932,136
5933,1996
5934,889
5935,407
5936,1765
5937,1084
5938,2158
5939,1880
5940,1672
5941,1934
5942,1967
5943,1310
5944,334
5945,968
5946,1363
5947,1458
5948,1630
5949,560
5950,1573
5951,743
5952,2389
5953,159
5954,119
5955,41
5956,1035
5957,1830
5958,1169
5959,1701
5960,1671
5961,902
5962,1303
5963,50
5964,1872
5965,609
5966,876
5967,1051
5968,1325
5969,514
5970,1908
5971,762
5972,1463
5973,2011
5974,1837
5975,2363
5976,1034
5977,1797
5978,282
5979,1731
5980,856
5981,888
5982,1837
5983,2378
5984,1236
5985,786
5986,523
5987,1226
5988,2085
5989,286
5990,2020
5991,240
5992,2068
5993,786
5994,1231
5995,1863
5996,120
5997,730
5998,2027
5999,861
6000,813
6001,586
6002,1415
6003,2313
6004,929
6005,1029
6006,1381
6007,1300
6008,582
6009,2016
6010,912
6011,1131
6012,1106
6013,2342
6014,716
6015,2260
6016,397
6017,1426
6018,849
6019,76
6020,1628
6021,2121
6022,1985
6023,1862
6024,1610
6025,1945
6026,683
6027,577
6028,1469
6029,1355
6030,858
6031,1499
6032,339
6033,1797
6034,1466
6035,2276
6036,781
6037,1017
6038,1082
6039,574
6040,960
6041,14
6042,1048
6043,357
6044,283
6045,1315
6046,2263
6047,2292
6048,287
6049,966
6050,772
6051,715
6052,2127
6053,1086
6054,1441
6055,1636
6056,1357
6057,1493
6058,1209
6059,1080
6060,1892
6061,389
6062,1168
6063,1655
6064,1192
6065,44
6066,2133
6067,1180
6068,178
6069,1986
6070,965
6071,162
6072,2146
6073,1497
6074,1611
6075,1562
6076,2121
6077,1819
6078,2037
6079,217
6080,862
6081,1731
6082,1916
6083,1235
6084,938
6085,1848
6086,1300
6087,1717
6088,1976
6089,1168
6090,30
6091,527
6092,526
6093,1195
6094,1488
6095,772
6096,1932
6097,678
6098,411
6099,2399
6100,1
6101,1395
6102,649
6103,1112
6104,1079
6105,2181
6106,863
6107,2302
6108,581
6109,1125
6110,518
6111,1073
6112,1385
6113,923
6114,1244
6115,2215
6116,784
6117,2168
6118,2171
6119,2233
6120,670
6121,2090
6122,1273
6123,1319
6124,1461
6125,202
6126,152
6127,1683
6128,1345
6129,1291
6130,1777
6131,2105
6132,264
6133,1603
6134,747
6135,1537
6136,632
6137,105
6138,258
6139,891
6140,1898
6141,1622
6142,1062
6143,1722
6144,1513
6145,1884
6146,438
6147,864
6148,2281
6149,2271
6150,1492
6151,2194
6152,1124
6153,757
6154,736
6155,349
6156,109
6157,922
6158,1252
6159,408
6160,1023
6161,958
6162,1078
6163,1652
6164,2085
6165,1009
6166,2249
6167,646
6168,2191
6169,284
6170,1539
6171,1903
6172,820
6173,904
6174,909
6175,629
6176,738
6177,2382
6178,2115
6179,1465
6180,815
6181,1482
6182,1992
6183,2194
6184,454
6185,1258
6186,1822
6187,208
6188,196
6189,1962
6190,1696
6191,307
6192,577
6193,1168
6194,2039
6195,1316
6196,1119
6197,1573
6198,116
6199,575
6200,1347
6201,1185
6202,2011
6203,1766
6204,202
6205,1915
6206,1434
6207,261
6208,1289
6209,766
6210,1261
6211,564
6212,765
6213,2370
6214,339
6215,1170
6216,2128
6217,279
6218,419
6219,1531
6220,293
6221,367
6222,137
6223,1093
6224,379
6225,545
6226,2395
6227,1306
6228,787
6229,404
6230,1171
6231,1728
6232,1662
6233,306
6234,220
6235,37
6236,550
6237,1693
6238,1235
6239,249
6240,229
6241,1532
6242,457
6243,836
6244,2352
6245,2285
6246,790
6247,1573
6248,369
6249,510
6250,1113
6251,548
6252,667
6253,751
6254,2020
6255,36
6256,1304
6257,222
6258,875
6259,432
6260,1045
6261,1551
6262,1226
6263,1036
6264,866
6265,1028
6266,276
6267,457
6268,560
6269,2206
6270,68
6271,1090
6272,519
6273,1010
6274,2309
6275,2206
6276,1670
6277,1218
6278,411
6279,2076
6280,48
6281,289
6282,371
6283,1409
6284,1425
6285,1244
6286,408
6287,1682
6288,1471
6289,758
6290,1211
6291,166
6292,2274
6293,1049
6294,24
6295,647
6296,1469
6297,1718
6298,339
6299,21
6300,1070
6301,569
6302,151
6303,1697
6304,2390
6305,588
6306,2271
6307,573
6308,2046
6309,1232
6310,2248
6311,2156
6312,1520
6313,1558
6314,1225
6315,1108
6316,31
6317,2261
6318,238
6319,1782
6320,599
6321,105
6322,1745
6323,382
6324,1388
6325,1500
6326,2357
6327,2305
6328,607
6329,1871
6330,1031
6331,921
6332,1318
6333,596
6334,1999
6335,1777
6336,1808
6337,354
6338,510
6339,2144
6340,464
6341,652
6342,625
6343,1700
6344,1210
6345,1046
6346,1811
6347,19
6348,511
6349,8
6350,1879
6351,1289
6352,680
6353,1841
6354,2146
6355,739
6356,1993
6357,1243
6358,452
6359,973
6360,1141
6361,1433
6362,352
6363,2033
6364,202
6365,1776
6366,131
6367,1071
6368,1180
6369,530
6370,236
6371,302
6372,2202
6373,2206
6374,2161
6375,923
6376,2179
6377,556
6378,161
6379,1456
6380,1744
6381,2240
6382,2272
6383,1193
6384,13
6385,2278
6386,1117
6387,463
6388,818
6389,15
6390,1933
6391,632
6392,1309
6393,2193
6394,1867
6395,1195
6396,184
6397,1529
6398,2008
6399,2391
6400,2198
6401,764
6402,2389
6403,534
6404,569
6405,43
6406,1502
6407,1119
6408,483
6409,1752
6410,512
6411,1176
6412,954
6413,2085
6414,1112
6415,2394
6416,2386
6417,1208
6418,1113
6419,780
6420,717
6421,444
6422,1992
6423,1754
6424,177
6425,1310
6426,1094
6427,327
6428,1554
6429,2049
6430,2348
6431,2297
6432,718
6433,1065
6434,263
6435,707
6436,2037
6437,21
6438,755
6439,1960
6440,1013
6441,1269
6442,1047
6443,1869
6444,416
6445,1303
6446,2178
6447,445
6448,1870
6449,1623
6450,2171
6451,754
6452,490
6453,427
6454,318
6455,1707
6456,336
6457,1651
6458,1415
6459,1602
6460,2170
6461,169
6462,1016
6463,2069
6464,921
6465,450
6466,481
6467,857
6468,1701
6469,1509
6470,1851
6471,1733
6472,423
6473,792
6474,850
6475,2087
6476,1010
6477,1441
6478,2154
6479,1844
6480,1564
6481,426
6482,236
6483,2346
6484,1640
6485,1620
6486,1394
6487,852
6488,1982
6489,530
6490,381
6491,1715
6492,600
6493,1076
6494,1694
6495,1582
6496,32
6497,372
6498,356
6499,1116
6500,378
6501,1081
6502,94
6503,668
6504,612
6505,493
6506,1754
6507,2361
6508,645
6509,1761
6510,571
6511,255
6512,2168
6513,1079
6514,1375
6515,794
6516,2200
6517,132
6518,804
6519,2054
6520,832
6521,1430
6522,881
6523,1991
6524,546
6525,1138
6526,581
6527,2114
6528,685
6529,1031
6530,339
6531,1828
6532,1805
6533,1240
6534,1380
6535,1134
6536,2161
6537,846
6538,1884
6539,1050
6540,627
6541,1318
6542,1372
6543,1101
6544,1162
6545,1266
6546,1795
6547,2166
6548,1310
6549,535
6550,2082
6551,220
6552,225
6553,761
6554,1205
6555,1898
6556,1494
6557,2306
6558,1023
6559,1299
6560,1381
6561,1897
6562,1445
6563,590
6564,752
6565,2058
6566,363
6567,1535
6568,532
6569,1633
6570,2358
6571,555
6572,88
6573,1016
6574,1186
6575,2239
6576,2254
6577,842
6578,518
6579,2189
6580,130
6581,1367
6582,619
6583,1148
6584,566
6585,71
6586,1693
6587,1601
6588,1242
6589,2015
6590,1019
6591,939
6592,1303
6593,1360
6594,1364
6595,2326
6596,804
6597,1612
6598,1290
6599,1647
6600,2248
6601,554
6602,1015
6603,380
6604,226
6605,2196
6606,1204
6607,1921
6608,2221
6609,596
6610,1788
6611,1044
6612,515
6613,1324
6614,1267
6615,564
6616,807
6617,2331
6618,1163
6619,536
6620,1585
6621,1029
6622,1100
6623,1865
6624,1725
6625,2150
6626,1915
6627,1432
6628,1419
6629,699
6630,1162
6631,1612
6632,1086
6633,1326
6634,311
6635,835
6636,523
6637,1341
6638,568
6639,1920
6640,1603
6641,1968
6642,22
6643,207
6644,1746
6645,1985
6646,1541
6647,1027
6648,883
6649,2288
6650,1615
6651,1558
6652,951
6653,2263
6654,1832
6655,16
6656,665
6657,936
6658,1009
6659,19
6660,1692
6661,1233
6662,2032
6663,2399
6664,346
6665,2016
6666,838
6667,872
6668,620
6669,1058
6670,1586
6671,1694
6672,1785
6673,1585
6674,470
6675,1689
6676,2378
6677,1887
6678,56
6679,944
6680,1783
6681,522
6682,791
6683,421
6684,140
6685,1009
6686,871
6687,529
6688,27
6689,2377
6690,22
6691,420
6692,2005
6693,1058
6694,377
6695,1431
6696,1014
6697,2084
6698,64
6699,400
6700,419
6701,932
6702,2284
6703,2395
6704,105
6705,654
6706,2128
6707,182
6708,1125
6709,2075
6710,1755
6711,2028
6712,188
6713,1235
6714,776
6715,590
6716,1446
6717,1847
6718,1566
6719,1971
6720,2357
6721,2137
6722,1222
6723,856
6724,2221
6725,1536
6726,897
6727,1046
6728,339
6729,784
6730,1386
6731,1613
6732,1367
6733,894
6734,1986
6735,1010
6736,57
6737,2313
6738,643
6739,1025
6740,566
6741,1916
6742,2348
6743,267
6744,1502
6745,1533
6746,2280
6747,1777
6748,770
6749,1222
6750,1548
6751,948
6752,1834
6753,614
6754,659
6755,2208
6756,1598
6757,2275
6758,219
6759,983
6760,213
6761,2231
6762,1718
6763,1839
6764,831
6765,550
6766,1249
6767,640
6768,1966
6769,707
6770,1718
6771,159
6772,327
6773,94
6774,215
6775,2057
6776,395
6777,888
6778,610
6779,2078
6780,2076
6781,2193
6782,1143
6783,2396
6784,921
6785,654
6786,1836
6787,1232
6788,2027
6789,1967
6790,2283
6791,2351
6792,1240
6793,807
6794,1938
6795,1987
6796,2288
6797,2005
6798,21
6799,1190
6800,97
6801,85
6802,902
6803,956
6804,1923
6805,514
6806,1079
6807,612
6808,589
6809,377
6810,151
6811,2011
6812,253
6813,15
6814,2024
6815,333
6816,849
6817,1440
6818,574
6819,1571
6820,1324
6821,1585
6822,1257
6823,1649
6824,2028
6825,2329
6826,1744
6827,1272
6828,1165
6829,755
6830,809
6831,1003
6832,2336
6833,1594
6834,1505
6835,889
6836,417
6837,495
6838,1796
6839,787
6840,2150
6841,1124
6842,2057
6843,638
6844,248
6845,1503
6846,1229
6847,1605
6848,1403
6849,592
6850,89
6851,428
6852,67
6853,2229
6854,742
6855,1254
6856,2224
6857,999
6858,289
6859,664
6860,1296
6861,1880
6862,2194
6863,1602
6864,222
6865,1712
6866,1139
6867,1777
6868,548
6869,943
6870,1359
6871,2322
6872,950
6873,15
6874,522
6875,1252
6876,2390
6877,792
6878,1024
6879,619
6880,1092
6881,680
6882,1420
6883,2385
6884,2072
6885,856
6886,32
6887,1022
6888,477
6889,1614
6890,1144
6891,1736
6892,268
6893,1594
6894,425
6895,1869
6896,870
6897,2149
6898,744
6899,1372
6900,1275
6901,407
6902,896
6903,1923
6904,1929
6905,1749
6906,756
6907,1564
6908,850
6909,1151
6910,2309
6911,517
6912,737
6913,1184
6914,359
6915,1680
6916,470
6917,101
6918,422
6919,2265
6920,1773
6921,1726
6922,2356
6923,607
6924,1764
6925,198
6926,1577
6927,1179
6928,1766
6929,2308
6930,1355
6931,175
6932,1788
6933,926
6934,647
6935,1544
6936,1469
6937,2123
6938,210
6939,973
6940,1496
6941,1974
6942,1571
6943,2308
6944,108
6945,147
6946,1948
6947,2136
6948,2256
6949,437
6950,2375
6951,2115
6952,1494
6953,2363
6954,1229
6955,928
6956,1626
6957,35
6958,1857
6959,460
6960,1316
6961,788
6962,1983
6963,730
6964,900
6965,689
6966,1940
6967,2261
6968,505
6969,152
6970,2292
6971,436
6972,2317
6973,146
6974,630
6975,11
6976,1510
6977,1849
6978,807
6979,1765
6980,1755
6981,1561
6982,929
6983,1330
6984,1811
6985,62
6986,1669
6987,736
6988,1772
6989,1728
6990,293
6991,262
6992,1824
6993,2112
6994,1429
6995,1850
6996,2064
6997,51
6998,2139
6999,1171
7000,239
7001,1554
7002,2168
7003,1152
7004,784
7005,1497
7006,1840
7007,882
7008,1433
7009,2053
7010,1635
7011,1448
7012,803
7013,495
7014,293
7015,18
7016,221
7017,435
7018,1821
7019,2277
7020,1399
7021,135
7022,122
7023,691
7024,110
7025,1075
7026,150
7027,493
7028,572
7029,1909
7030,2107
7031,2243
7032,202
7033,1021
7034,1633
7035,418
7036,1599
7037,2215
7038,714
7039,1631
7040,1038
7041,1814
7042,308
7043,1639
7044,1896
7045,680
7046,1399
7047,1533
7048,591
7049,157
7050,229
7051,651
7052,1326
7053,1014
7054,2151
7055,227
7056,989
7057,258
7058,524
7059,537
7060,1130
7061,1698
7062,452
7063,331
7064,847
7065,619
7066,1646
7067,1483
7068,63
7069,2066
7070,2116
7071,902
7072,2369
7073,96
7074,203
7075,1904
7076,1507
7077,896
7078,1021
7079,107
7080,1659
7081,694
7082,140
7083,829
7084,1240
7085,668
7086,1940
7087,1473
7088,481
7089,543
7090,166
7091,879
7092,53
7093,974
7094,851
7095,2286
7096,81
7097,2210
7098,68
7099,1522
7100,1761
7101,712
7102,308
7103,2025
7104,51
7105,860
7106,747
7107,1406
7108,838
7109,234
7110,2212
7111,786
7112,523
7113,133
7114,142
7115,1739
7116,1100
7117,1573
7118,1802
7119,612
7120,139
7121,2014
7122,2392
7123,791
7124,2242
7125,513
7126,160
7127,1065
7128,746
7129,859
7130,395
7131,823
7132,2368
7133,1703
7134,548
7135,690
7136,1834
7137,1995
7138,148
7139,2029
7140,2157
7141,1628
7142,2270
7143,1225
7144,685
7145,1201
7146,10
7147,256
7148,554
7149,1955
7150,801
7151,1925
7152,59
7153,1695
7154,286
7155,295
7156,1151
7157,1506
7158,278
7159,1247
7160,1395
7161,1685
7162,692
7163,2160
7164,1568
7165,344
7166,389
7167,1006
7168,760
7169,1413
7170,189
7171,370
7172,1729
7173,1476
7174,1743
7175,557
7176,1004
7177,1304
7178,2112
7179,200
7180,303
7181,1898
7182,1879
7183,591
7184,1226
7185,768
7186,441
7187,1160
7188,1481
7189,1725
7190,1814
7191,563
7192,1857
7193,2023
7194,834
7195,1902
7196,1471
7197,875
7198,1837
7199,2372
7200,2137
7201,503
7202,740
7203,2236
7204,1256
7205,124
7206,119
7207,1213
7208,599
7209,525
7210,614
7211,1484
7212,537
7213,968
7214,315
7215,244
7216,1050
7217,277
7218,1482
7219,790
7220,758
7221,1608
7222,1918
7223,121
7224,736
7225,2185
7226,129
7227,842
7228,2161
7229,1547
7230,1122
7231,94
7232,152
7233,128
7234,2044
7235,1469
7236,2070
7237,807
7238,1927
7239,548
7240,108
7241,1637
7242,525
7243,274
7244,2321
7245,1159
7246,1670
7247,1550
7248,1445
7249,1452
7250,2378
7251,1671
7252,1220
7253,178
7254,85
7255,2210
7256,1265
7257,1219
7258,1853
7259,1634
7260,1992
7261,1203
7262,1800
7263,1564
7264,234
7265,1669
7266,1738
7267,2262
7268,2117
7269,1235
7270,1191
7271,1901
7272,2107
7273,626
7274,1201
7275,1580
7276,1504
7277,1365
7278,7
7279,1639
7280,978
7281,790
7282,1232
7283,356
7284,947
7285,2227
7286,1924
7287,501
7288,1460
7289,937
7290,1161
7291,1475
7292,1450
7293,1059
7294,1890
7295,1427
7296,2283
7297,115
7298,1961
7299,1094
7300,1867
7301,928
7302,469
7303,111
7304,693
7305,2026
7306,1190
7307,232
7308,474
7309,1312
7310,2067
7311,1645
7312,852
7313,544
7314,1047
7315,1831
7316,1534
7317,652
7318,408
7319,1127
7320,211
7321,1721
7322,1744
7323,1909
7324,1530
7325,1599
7326,6
7327,417
7328,139
7329,1902
7330,1383
7331,40
7332,1640
7333,2318
7334,1677
7335,1997
7336,794
7337,696
7338,218
7339,1856
7340,1436
7341,2176
7342,315
7343,1643
7344,1307
7345,1711
7346,1073
7347,500
7348,1994
7349,531
7350,1707
7351,974
7352,1094
7353,279
7354,670
7355,161
7356,1644
7357,715
7358,714
7359,1480
7360,2084
7361,753
7362,1248
7363,5
7364,2290
7365,1637
7366,1522
7367,700
7368,172
7369,913
7370,1218
7371,87
7372,1494
7373,1170
7374,1410
7375,562
7376,373
7377,252
7378,1508
7379,328
7380,2198
7381,1149
7382,1004
7383,1251
7384,929
7385,2294
7386,1705
7387,1810
7388,575
7389,1990
7390,1503
7391,2334
7392,903
7393,735
7394,1070
7395,909
7396,1305
7397,771
7398,90
7399,520
7400,1612
7401,49
7402,1540
7403,2170
7404,2266
7405,227
7406,491
7407,1244
7408,1239
7409,2299
7410,250
7411,1337
7412,637
7413,487
7414,2384
7415,2278
7416,1908
7417,2227
7418,1495
7419,480
7420,137
7421,520
7422,1565
7423,245
7424,1957
7425,131
7426,553
7427,1653
7428,619
7429,1310
7430,2065
7431,1758
7432,1637
7433,2018
7434,2274
7435,2192
7436,2362
7437,902
7438,78
7439,946
7440,1825
7441,212
7442,48
7443,2373
7444,824
7445,813
7446,712
7447,488
7448,1742
7449,1018
7450,1767
7451,1072
7452,1126
7453,483
7454,2094
7455,715
7456,419
7457,773
7458,190
7459,1034
7460,1730
7461,2247
7462,595
7463,1766
7464,140
7465,1181
7466,297
7467,1490
7468,301
7469,1362
7470,600
7471,254
7472,1144
7473,961
7474,2107
7475,1296
7476,676
7477,1387
7478,1514
7479,909
7480,678
7481,1810
7482,1226
7483,2166
7484,1850
7485,284
7486,2270
7487,962
7488,2225
7489,255
7490,203
7491,1930
7492,169
7493,2084
7494,78
7495,1515
7496,432
7497,2383
7498,2106
7499,1679
7500,230
7501,1542
7502,269
7503,1665
7504,2210
7505,766
7506,563
7507,1982
7508,1006
7509,804
7510,1750
7511,2212
7512,624
7513,949
7514,701
7515,2122
7516,391
7517,575
7518,96
7519,1102
7520,1451
7521,568
7522,1805
7523,910
7524,1659
7525,90
7526,2063
7527,1009
7528,1463
7529,1123
7530,1561
7531,0
7532,1234
7533,175
7534,2080
7535,1341
7536,461
7537,1224
7538,1780
7539,1641
7540,399
7541,1868
7542,331
7543,446
7544,968
7545,1471
7546,794
7547,2267
7548,1198
7549,1672
7550,194
7551,318
7552,1148
7553,469
7554,2103
7555,466
7556,1960
7557,1499
7558,142
7559,1188
7560,2185
7561,1492
7562,20
7563,243
7564,1509
7565,2003
7566,1055
7567,1445
7568,798
7569,757
7570,1725
7571,1130
7572,1911
7573,633
7574,436
7575,2245
7576,1131
7577,1084
7578,2335
7579,163
7580,1646
7581,2209
7582,778
7583,1167
7584,2291
7585,1630
7586,1695
7587,656
7588,1634
7589,841
7590,92
7591,2012
7592,497
7593,2330
7594,1987
7595,2049
7596,530
7597,928
7598,1580
7599,1852
7600,731
7601,847
7602,698
7603,1056
7604,1671
7605,1270
7606,2327
7607,2054
7608,1652
7609,541
7610,875
7611,788
7612,350
7613,144
7614,919
7615,2301
7616,1262
7617,283
7618,1355
7619,2362
7620,1923
7621,1803
7622,2199
7623,1228
7624,920
7625,2064
7626,2287
7627,1120
7628,1855
7629,2356
7630,1742
7631,86
7632,141
7633,1073
7634,1431
7635,206
7636,71
7637,2235
7638,661
7639,455
7640,104
7641,2055
7642,1663
7643,877
7644,1060
7645,1633
7646,2061
7647,1616
7648,1593
7649,2054
7650,1732
7651,2071
7652,481
7653,246
7654,1406
7655,2076
7656,1967
7657,596
7658,2235
7659,1655
7660,1181
7661,26
7662,192
7663,1928
7664,1521
7665,2221
7666,299
7667,1482
7668,1588
7669,22
7670,1902
7671,1300
7672,1948
7673,2203
7674,2104
7675,1474
7676,185
7677,1385
7678,1482
7679,2318
7680,2232
7681,2186
7682,681
7683,1491
7684,434
7685,1273
7686,301
7687,1471
7688,1582
7689,940
7690,2019
7691,1759
7692,2238
7693,528
7694,17
7695,310
7696,88
7697,10
7698,2134
7699,2095
7700,645
7701,1702
7702,951
7703,1786
7704,270
7705,656
7706,488
7707,2333
7708,886
